"rules","support","confidence","coverage","lift","count"
"{MARLBORO FILTERS PLUS 100 6MG} => {COCA COLA PET 500ML}",0.000121463461188086,0.312849162011173,0.000388249277726204,39.9770590494122,56
"{BERE BLONDA BIRRA MORETTI STICLA 500ML} => {STICLA BERE 500ML AMIGO}",0.000143153364971673,0.814814814814815,0.000175688220647053,827.457007668461,66
"{STICLA BERE 500ML AMIGO} => {BERE BLONDA BIRRA MORETTI STICLA 500ML}",0.000143153364971673,0.145374449339207,0.000984721631774841,827.457007668461,66
"{STICLA BERE 400ML HEINEKEN} => {BERE HEINEKEN STICLA 400ML}",0.000195209134052281,1,0.000195209134052281,3874.31932773109,90
"{BERE HEINEKEN STICLA 400ML} => {STICLA BERE 400ML HEINEKEN}",0.000195209134052281,0.756302521008403,0.000258109855024683,3874.31932773109,90
"{BATON CIOC.LAPTE CU NAP.ALUNE CU CR.DE ROM BUZZ ROM 50G} => {APA MINERALA NATURALA CARBOGAZIFICATA CONTINUT REDUS CO2 TUSNAD 2L}",0.000104111538161217,0.578313253012048,0.000180026201403771,14.5356733043497,48
"{IAURT CU CAPSUNI FARA LACTOZA MIZO 150G} => {CORN RIP-ROP 100G}",0.000123632451566445,0.537735849056604,0.00022991298010602,26.5183320988825,57
"{IAURT CU CAPSUNI FARA LACTOZA MIZO 150G} => {_BANANE}",0.000149660336106749,0.650943396226415,0.00022991298010602,16.4689429385837,69
"{BERE CIUC BLONDA 500ML STICLA} => {STICLA BERE 500ML AMIGO}",0.00013230841307988,0.4765625,0.000277630768429911,483.956566629956,61
"{STICLA BERE 500ML AMIGO} => {BERE CIUC BLONDA 500ML STICLA}",0.00013230841307988,0.134361233480176,0.000984721631774841,483.956566629956,61
"{IAURT FARA LACTOZA NATUR MIZO 150G} => {CORN RIP-ROP 100G}",0.000117125480431369,0.435483870967742,0.000268954806916477,21.475796962932,54
"{IAURT FARA LACTOZA NATUR MIZO 150G} => {_BANANE}",0.000123632451566445,0.459677419354839,0.000268954806916477,11.6298916824361,57
"{MARLBORO CIGARILLOS FOREST MIST} => {MARLBORO CIGARILLOS STORM MIST}",0.000171350239890336,0.331932773109244,0.000516219710049366,482.762187524852,79
"{MARLBORO CIGARILLOS STORM MIST} => {MARLBORO CIGARILLOS FOREST MIST}",0.000171350239890336,0.249211356466877,0.000687569949939702,482.762187524852,79
"{VODKA LEMON 28% ALEXANDER 200ML} => {BAUTURA SPIRTOASA TRANSILVANICUM 36% 200ML}",0.000104111538161217,0.24,0.000433798075671736,148.325147453083,48
"{BISCUITI MARSMALLOW INV.CIOC.&COCOS CIKOBEST 64G} => {BISCUITI MARSMALLOW INV.CIOC.ALBA&COCOS CIKOBEST 64G}",0.000125801441944804,0.337209302325581,0.000373066345077693,414.582201550388,58
"{BISCUITI MARSMALLOW INV.CIOC.ALBA&COCOS CIKOBEST 64G} => {BISCUITI MARSMALLOW INV.CIOC.&COCOS CIKOBEST 64G}",0.000125801441944804,0.154666666666667,0.000813371391884506,414.582201550388,58
"{BATON CIOC.LAPTE CU GUST CAPSUNI SI IAURT ROSHEN TIDBIT 50G} => {BATON CIOC.LAPTE CU GUST DE CARAMEL SI NOUGAT ROSHEN TIDBIT 50G}",0.000110618509296293,0.344594594594595,0.000321010575997085,882.629279279279,51
"{BATON CIOC.LAPTE CU GUST DE CARAMEL SI NOUGAT ROSHEN TIDBIT 50G} => {BATON CIOC.LAPTE CU GUST CAPSUNI SI IAURT ROSHEN TIDBIT 50G}",0.000110618509296293,0.283333333333333,0.000390418268104563,882.629279279279,51
"{BERE CIUC 0% ALC.GUST DE LAMAIE&LIME NATUR RADLER DOZA 330ML} => {BERE CIUC RADLER ZMEURA&LAMAIE FARA ALC.DOZA 330ML}",0.000108449518917934,0.274725274725275,0.00039475624886128,334.196410449709,50
"{BERE CIUC RADLER ZMEURA&LAMAIE FARA ALC.DOZA 330ML} => {BERE CIUC 0% ALC.GUST DE LAMAIE&LIME NATUR RADLER DOZA 330ML}",0.000108449518917934,0.131926121372032,0.00082204735339794,334.196410449709,50
"{HRANA INTEGRALA PT.PISICI ADULTI CU PESTE PDC 415G} => {HRANA INTEGRALA PT.PISICI ADULTI CU CARNE PASARE PDC 415G}",0.000121463461188086,0.347826086956522,0.000349207450915748,541.767332549941,56
"{HRANA INTEGRALA PT.PISICI ADULTI CU CARNE PASARE PDC 415G} => {HRANA INTEGRALA PT.PISICI ADULTI CU PESTE PDC 415G}",0.000121463461188086,0.189189189189189,0.00064202115199417,541.767332549941,56
"{HRANA INTEGRALA PT.PISICI CU CARNE DE VITA PDC 415G} => {HRANA INTEGRALA PT.PISICI ADULTI CU CARNE PASARE PDC 415G}",0.000127970432323162,0.331460674157303,0.000386080287347845,516.276875189796,59
"{HRANA INTEGRALA PT.PISICI ADULTI CU CARNE PASARE PDC 415G} => {HRANA INTEGRALA PT.PISICI CU CARNE DE VITA PDC 415G}",0.000127970432323162,0.199324324324324,0.00064202115199417,516.276875189796,59
"{MARLBORO RED 100 S 10MG} => {BERE NEUMARKT 2.5L PET}",0.000123632451566445,0.150793650793651,0.000819878363019582,200.35304880838,57
"{BERE NEUMARKT 2.5L PET} => {MARLBORO RED 100 S 10MG}",0.000123632451566445,0.164265129682997,0.000752639661290462,200.35304880838,57
"{KENT NANO WHITE} => {BATISTE LINDY PARFUMAT 10BUC}",0.000123632451566445,0.169139465875371,0.000730949757506876,23.587639414714,57
"{KENT NANO WHITE} => {APA MINERALA NATURALA PLATA PERLA HARGHITEI PET 1L}",0.000104111538161217,0.142433234421365,0.000730949757506876,17.7962027454102,48
"{ENERGIZANT BOMBA STICLA 250ML} => {APA MINERALA NATURALA CARBOGAZIFICATA TUSNAD 2L}",0.000136646393836597,0.162371134020619,0.000841568266803168,19.7781339797628,63
"{MACROU IN SOS TOMAT NAVODUL PLIN 160G} => {DANONE ACTIVIA NATUR 125G}",0.000101942547782858,0.47,0.000216899037835868,78.6250653120464,47
"{CORVIN REJTVENYMAGAZIN} => {SKANDI CORVIN}",0.000177857211025412,0.460674157303371,0.000386080287347845,826.424343111966,82
"{SKANDI CORVIN} => {CORVIN REJTVENYMAGAZIN}",0.000177857211025412,0.319066147859922,0.000557430527238181,826.424343111966,82
"{CERBONA TERCI DE OVAZ CU CAISE 50G} => {CERBONA TERCI DE OVAZ CU FRUCTE DE PADURE 55G}",0.000175688220647053,0.476470588235294,0.000368728364320976,760.117321392225,81
"{CERBONA TERCI DE OVAZ CU FRUCTE DE PADURE 55G} => {CERBONA TERCI DE OVAZ CU CAISE 50G}",0.000175688220647053,0.280276816608997,0.000626838219345659,760.117321392225,81
"{HRANA COMPLETA PENTRU CAINI ADULTI CU VITA RENO 300G} => {HRANA COMPLETA PENTRU CAINI ADULTI CU PASARE RENO 300G}",0.000123632451566445,0.309782608695652,0.000399094229617997,623.683026390735,57
"{HRANA COMPLETA PENTRU CAINI ADULTI CU PASARE RENO 300G} => {HRANA COMPLETA PENTRU CAINI ADULTI CU VITA RENO 300G}",0.000123632451566445,0.248908296943231,0.000496698796644138,623.683026390735,57
"{INGHETATA CORNET VANILIE&FISTIC SAMY 55G} => {INGHETATA CORNET CIOCOLATA&FRISCA SAMY 55G}",0.000130139422701521,0.220588235294118,0.000589965382913561,281.719895714518,60
"{INGHETATA CORNET CIOCOLATA&FRISCA SAMY 55G} => {INGHETATA CORNET VANILIE&FISTIC SAMY 55G}",0.000130139422701521,0.166204986149584,0.000783005526587484,281.719895714518,60
"{WINTERFRESH ORIGINAL PASTILE 14G} => {PALL MALL BLUE}",0.000104111538161217,0.181818181818182,0.000572613459886692,29.8845567979258,48
"{WINTERFRESH ORIGINAL PASTILE 14G} => {APA MINERALA NATURALA CARBOGAZIFICATA CONTINUT REDUS CO2 TUSNAD 2L}",0.000106280528539575,0.185606060606061,0.000572613459886692,4.66513441672903,49
"{LUMANARI AMFORA STICLA ROTUNDA CU CAPAC LA 72} => {LUMANARI AMFORA STICLA ROTUNDA CU CAPAC LA 2}",0.000101942547782858,0.170289855072464,0.000598641344426996,244.582915707255,47
"{LUMANARI AMFORA STICLA ROTUNDA CU CAPAC LA 2} => {LUMANARI AMFORA STICLA ROTUNDA CU CAPAC LA 72}",0.000101942547782858,0.146417445482866,0.000696245911453137,244.582915707255,47
"{CIOCOLATA 70% CU CREMA DE ROM ROM 88G} => {PAINE MULTICEREALE RIP-ROP 500G}",0.000219068028214227,0.450892857142857,0.000485853844752345,176.170717312349,101
"{REAL HRANA PENTRU PISICI VITA 415G} => {REAL HRANA PENTRU PISICI PASARE 415G}",0.000121463461188086,0.290155440414508,0.000418615143023226,382.212642487047,56
"{REAL HRANA PENTRU PISICI PASARE 415G} => {REAL HRANA PENTRU PISICI VITA 415G}",0.000121463461188086,0.16,0.000759146632425539,382.212642487047,56
"{PRAJITURA CAKE BAR CU CACAO ROMEGA 25G} => {PRAJITURA CAKE BAR CU CAPSUNI ROMEGA 25G}",0.000134477403458238,0.248995983935743,0.000540078604211312,355.412087980405,62
"{PRAJITURA CAKE BAR CU CAPSUNI ROMEGA 25G} => {PRAJITURA CAKE BAR CU CACAO ROMEGA 25G}",0.000134477403458238,0.191950464396285,0.000700583892209854,355.412087980405,62
"{LIPTON ICE TEA ASE LAMAIE 1.5L} => {DUNHILL FINE CUT MASTER BLEND}",0.000125801441944804,0.198630136986301,0.000633345190480735,36.5431894958948,58
"{BAT.CIOC.AMARA UMPL.CU LICHIOR DE VISINE VADASZ DULCE AMAR 25G} => {BAT.CIOC.LAPTE UMPL.CU LICHIOR DE VISINE VADASZ FEKETEERDO 25G}",0.000134477403458238,0.239382239382239,0.000561768507994899,383.214392964393,62
"{BAT.CIOC.LAPTE UMPL.CU LICHIOR DE VISINE VADASZ FEKETEERDO 25G} => {BAT.CIOC.AMARA UMPL.CU LICHIOR DE VISINE VADASZ DULCE AMAR 25G}",0.000134477403458238,0.215277777777778,0.0006246692289673,383.214392964393,62
"{BERE TILTOTT CSIKI AFINE 500ML} => {STICLA BERE 500ML CSIKI}",0.000305827643348574,0.859756097560976,0.000355714422050824,384.840184702818,141
"{STICLA BERE 500ML CSIKI} => {BERE TILTOTT CSIKI AFINE 500ML}",0.000305827643348574,0.136893203883495,0.00223406008970944,384.840184702818,141
"{IAURT CU CAISE KERESZTURI 200G} => {SZEKELYHON}",0.000140984374593314,0.292792792792793,0.000481515863995627,48.5926423183443,65
"{BERE HARGHITA 500ML STICLA} => {STICLA BERE 500ML AMIGO}",0.000360052402807541,0.6484375,0.000555261536859822,658.498279185022,166
"{STICLA BERE 500ML AMIGO} => {BERE HARGHITA 500ML STICLA}",0.000360052402807541,0.365638766519824,0.000984721631774841,658.498279185022,166
"{REAL PATEU DE GASCA 48G} => {REAL PATEU DE RATA 48G}",0.000136646393836597,0.326424870466321,0.000418615143023226,611.773284468596,63
"{REAL PATEU DE RATA 48G} => {REAL PATEU DE GASCA 48G}",0.000136646393836597,0.25609756097561,0.000533571633076236,611.773284468596,63
"{ZIAR HARGITA NEPE WEEKEND} => {SZEKELYHON}",0.000167012259133618,0.225146198830409,0.000741794709398669,37.3658402064677,77
"{ELAN PATE CU FICAT DE RATA 110G} => {ELAN PATE CU FICAT DE GASCA 110G}",0.000171350239890336,0.470238095238095,0.000364390383564259,1153.19389564336,79
"{ELAN PATE CU FICAT DE GASCA 110G} => {ELAN PATE CU FICAT DE RATA 110G}",0.000171350239890336,0.420212765957447,0.000407770191131432,1153.19389564336,79
"{NAPOLITANE GLAZURATE CU CIOCOLATA AMARA VITORLAS U&U 30G} => {NAPOLITANE GLAZURATE CU CIOCOLATA LAPTE VITORLAS U&U 30G}",0.000143153364971673,0.345549738219895,0.000414277162266508,704.927581893157,66
"{NAPOLITANE GLAZURATE CU CIOCOLATA LAPTE VITORLAS U&U 30G} => {NAPOLITANE GLAZURATE CU CIOCOLATA AMARA VITORLAS U&U 30G}",0.000143153364971673,0.292035398230089,0.000490191825509062,704.927581893157,66
"{INGHETATA DINO LAMAIE VERDE 200ML} => {INGHETATA DINO PEPENE GALBENA 200ML}",0.000108449518917934,0.149253731343284,0.000726611776750158,220.553004209721,50
"{INGHETATA DINO PEPENE GALBENA 200ML} => {INGHETATA DINO LAMAIE VERDE 200ML}",0.000108449518917934,0.16025641025641,0.000676724998047909,220.553004209721,50
"{BERE TILTOTT BARNA SOR 7% 500ML} => {BERE TILTOTT CSIKI KREM SOR 4.5% 500ML}",0.000106280528539575,0.255208333333333,0.000416446152644867,459.618245442708,49
"{BERE TILTOTT CSIKI KREM SOR 4.5% 500ML} => {BERE TILTOTT BARNA SOR 7% 500ML}",0.000106280528539575,0.19140625,0.000555261536859822,459.618245442708,49
"{BERE TILTOTT BARNA SOR 7% 500ML} => {BERE 6% SZEKELY SOR 500ML}",0.000117125480431369,0.28125,0.000416446152644867,362.202863128492,54
"{BERE 6% SZEKELY SOR 500ML} => {BERE TILTOTT BARNA SOR 7% 500ML}",0.000117125480431369,0.150837988826816,0.000776498555452408,362.202863128492,54
"{BERE TILTOTT BARNA SOR 7% 500ML} => {BERE TILTOTT IGAZI SOR 6% 500ML}",0.00011495649005301,0.276041666666667,0.000416446152644867,182.070606819266,53
"{BERE TILTOTT BARNA SOR 7% 500ML} => {STICLA BERE 500ML CSIKI}",0.000331855527888878,0.796875,0.000416446152644867,356.693628640777,153
"{STICLA BERE 500ML CSIKI} => {BERE TILTOTT BARNA SOR 7% 500ML}",0.000331855527888878,0.148543689320388,0.00223406008970944,356.693628640777,153
"{BATON CIOC.LAPTE CU NAP.CU CR.DE ROM BUZZ ROM 50G} => {APA MINERALA NATURALA CARBOGAZIFICATA CONTINUT REDUS CO2 TUSNAD 2L}",0.000106280528539575,0.188461538461538,0.000563937498373257,4.73690571544794,49
"{HRANA COMPLETA PENTRU PISICI ADULTE CU VITEL PREVITAL 100G} => {HRANA COMPLETA PENTRU PISICI ADULTE CU PUI PREVITAL 100G}",0.000162674278376901,0.296442687747036,0.000548754565724746,274.99622239365,75
"{HRANA COMPLETA PENTRU PISICI ADULTE CU PUI PREVITAL 100G} => {HRANA COMPLETA PENTRU PISICI ADULTE CU VITEL PREVITAL 100G}",0.000162674278376901,0.150905432595573,0.00107798821804426,274.99622239365,75
"{ELAN BERE 4% PET 2L} => {BAUTURA SPIRTOASA 21% LEMON AMIGO 500ML PET}",0.000125801441944804,0.134570765661253,0.000934834853072592,60.353155723275,58
"{BAUT.ALC.16% CU SUC DE VISINE FLORENTINO 200ML} => {LD RED SOFT 100}",0.000167012259133618,0.193467336683417,0.000863258170586755,132.536336959687,77
"{LD RED SOFT 100} => {BAUT.ALC.16% CU SUC DE VISINE FLORENTINO 200ML}",0.000167012259133618,0.114413075780089,0.00145973052463539,132.536336959687,77
"{BAUT.ALC.16% CU SUC DE VISINE FLORENTINO 200ML} => {BERE BUCEGI DOZA 500ML}",0.000195209134052281,0.226130653266332,0.000863258170586755,21.6523740196309,90
"{DANONE CREMOSSO IAURT NATUR 125G} => {APA MINERALA NATURALA CARBOGAZIFICATA CONTINUT REDUS CO2 TUSNAD 2L}",0.000151829326485108,0.238907849829352,0.000635514180859094,6.00485366170875,70
"{APA MINERALA NATURALA CARBOGAZOASA PERLA HARGHITEI STICLA 1L} => {GOBE PAINE ALBA DE CASA CU CARTOFI KG}",0.000143153364971673,0.142241379310345,0.00100641153555843,84.6187541713014,66
"{TERCI DE OREZ CAPSUNI,VANILIE SI INULINA FIT REGGELI 60G} => {TERCI DE OREZ CU SEMINTE CHIA SI INULINA FIT REGGELI 60G}",0.000158336297620184,0.300411522633745,0.00052706466194116,466.339831788392,73
"{TERCI DE OREZ CU SEMINTE CHIA SI INULINA FIT REGGELI 60G} => {TERCI DE OREZ CAPSUNI,VANILIE SI INULINA FIT REGGELI 60G}",0.000158336297620184,0.245791245791246,0.000644190142372528,466.339831788391,73
"{HEETS RUSSET} => {PALL MALL BLUE}",0.000153998316863466,0.125441696113074,0.00122764855415101,20.6182322077562,71
"{NAPOLITANE CU CREMA DE CACAO FARA ZAHAR U&U 65G} => {PAINE MULTICEREALE RIP-ROP 500G}",0.000136646393836597,0.2625,0.000520557690806084,102.562754237288,63
"{NAPOLITANE CU CREMA DE VANILIE ALFERS 170G} => {CONSERVA HRANA COMPLETA PT.PISICI ADULTE CU PASARE RENO 415G}",0.000104111538161217,0.168421052631579,0.000618162257832224,176.476172248804,48
"{CONSERVA HRANA COMPLETA PT.PISICI ADULTE CU PASARE RENO 415G} => {NAPOLITANE CU CREMA DE VANILIE ALFERS 170G}",0.000104111538161217,0.109090909090909,0.00095435576647782,176.476172248804,48
"{RULADA CU CREMA DE CAPSUNI SWISS ROLLS ROMEGA 150G} => {RULADA CU CREMA DE CACAO SWISS ROLLS ROMEGA 150G}",0.000151829326485108,0.294117647058824,0.000516219710049366,357.786745304982,70
"{RULADA CU CREMA DE CACAO SWISS ROLLS ROMEGA 150G} => {RULADA CU CREMA DE CAPSUNI SWISS ROLLS ROMEGA 150G}",0.000151829326485108,0.184696569920844,0.00082204735339794,357.786745304982,70
"{MARLBORO FILTERS PLUS KS 6MG} => {MARLBORO MICRO EMERALD TOUCH}",0.000401263219996356,0.36779324055666,0.00109100216031442,178.6816299254,185
"{MARLBORO MICRO EMERALD TOUCH} => {MARLBORO FILTERS PLUS KS 6MG}",0.000401263219996356,0.194942044257113,0.00205837186906239,178.6816299254,185
"{RONDELE DE OREZ CU CHIA&QUINOA FARA GLUTEN RICE UP 120G} => {PAINE MULTICEREALE RIP-ROP 500G}",0.000125801441944804,0.197278911564626,0.000637683171237452,77.0798800876283,58
"{NAPOLITANE CU CREMA DE CACAO SI LAPTE ROSHEN 72G} => {NAPOLITANE CU CREMA DE CIOCOLATA ROSHEN 72G}",0.000125801441944804,0.231075697211155,0.000544416584968029,172.667850478152,58
"{NAPOLITANE CU CREMA DE CACAO SI LAPTE ROSHEN 72G} => {NAPOLITANE CU CREMA DE LAPTE ROSHEN 72G}",0.000101942547782858,0.187250996015936,0.000544416584968029,154.43818999494,47
"{NAPOLITANE CU CREMA DE CACAO SOPHIA TECSA 100G} => {NAPOLITANE CU CREMA CU AROMA DE COCOS SOPHIA TECSA 100G}",0.000130139422701521,0.233463035019455,0.000557430527238181,294.895154842492,60
"{NAPOLITANE CU CREMA CU AROMA DE COCOS SOPHIA TECSA 100G} => {NAPOLITANE CU CREMA DE CACAO SOPHIA TECSA 100G}",0.000130139422701521,0.164383561643836,0.000791681488100919,294.895154842492,60
"{SZOBI BAUTURA CU GUST DE MERE 12% 1L} => {APA MINERALA NATURALA CARBOGAZIFICATA CONTINUT REDUS CO2 TUSNAD 2L}",0.000101942547782858,0.150159744408946,0.000678893988426267,3.77420537541721,47
"{BAUT.RAC.CARBOGAZOASA CU AROMA DE CACTUS TOPJOY 330ML} => {BAUT.RAC.CARBOGAZOASA CU AROMA DE PEPENE ROSU TOPJOY 330ML}",0.000123632451566445,0.137019230769231,0.000902299997397211,147.253832705756,57
"{BAUT.RAC.CARBOGAZOASA CU AROMA DE PEPENE ROSU TOPJOY 330ML} => {BAUT.RAC.CARBOGAZOASA CU AROMA DE CACTUS TOPJOY 330ML}",0.000123632451566445,0.132867132867133,0.000930496872315874,147.253832705756,57
