"rules","support","confidence","coverage","lift","count"
"{PET SIFON} => {SIFON APA CARBOGAZOASA ARTEZI 2L}",0.000150435876319997,1,0.000150435876319997,147.078695255474,97
"{DR.OETKER VOPSEA PT.OUA ALBASTRU 10 OUA CARMIN 5ML} => {DR.OETKER VOPSEA PT.OUA ROSU 10 OUA CARMIN 5ML}",0.000100807545987627,0.942028985507246,0.000107011087279173,1323.34138486312,65
"{DR.OETKER VOPSEA PT.OUA ROSU 10 OUA CARMIN 5ML} => {DR.OETKER VOPSEA PT.OUA ALBASTRU 10 OUA CARMIN 5ML}",0.000100807545987627,0.14161220043573,0.000711856363204936,1323.34138486312,65
"{DUNHILL EVOQUE SILVER} => {MARLBORO GOLD 100 S}",0.0001039093166334,0.352631578947368,0.000294668211348448,424.205921052632,67
"{MARLBORO GOLD 100 S} => {DUNHILL EVOQUE SILVER}",0.0001039093166334,0.125,0.000831274533067201,424.205921052632,67
"{STICLA BERE 500ML DISTRIB/PRO SOFT} => {BERE NEPASTEURIZATA URSUS RETRO STICLA 500ML}",0.000120969055185152,1,0.000120969055185152,7863.32926829268,78
"{BERE NEPASTEURIZATA URSUS RETRO STICLA 500ML} => {STICLA BERE 500ML DISTRIB/PRO SOFT}",0.000120969055185152,0.951219512195122,0.000127172596476699,7863.32926829268,78
"{DR.OETKER VOPSEA PT.OUA GALBEN 10 OUA CARMIN 5ML} => {DR.OETKER VOPSEA PT.OUA ROSU 10 OUA CARMIN 5ML}",0.000139579679059791,0.909090909090909,0.00015353764696577,1277.07070707071,90
"{DR.OETKER VOPSEA PT.OUA ROSU 10 OUA CARMIN 5ML} => {DR.OETKER VOPSEA PT.OUA GALBEN 10 OUA CARMIN 5ML}",0.000139579679059791,0.196078431372549,0.000711856363204935,1277.07070707071,90
"{STICLA 1L} => {APA MINERALA NATURALA NATURAL CARBOGAZOASA BORSEC STICLA 1L}",0.000226429257141439,0.993197278911565,0.000227980142464326,244.991068500851,146
"{SALATA DE TON MILANESE DON FERNANDO 150G} => {SALATA DE TON MEDITERANA DON FERNANDO 150G}",0.000100807545987627,0.49618320610687,0.000203165977298141,1787.34892745959,65
"{SALATA DE TON MEDITERANA DON FERNANDO 150G} => {SALATA DE TON MILANESE DON FERNANDO 150G}",0.000100807545987627,0.363128491620112,0.000277608472796696,1787.34892745959,65
"{SIROP DE COACAZE NEGRE CU MIERE MEHES MEZES 668G} => {PAINE GERMINA RIP-ROP 300G}",0.0001039093166334,0.411042944785276,0.000252794307630511,171.434420114445,67
"{DR.OETKER PIKANT FIX IUTE 100G} => {DR.OETKER PIKANT FIX DULCE ACRISOR 100G}",0.000120969055185152,0.52,0.000232632798432985,337.655951661631,78
"{BAUTURA RACORITOARE CU GUST DE TUTTI FRUTTI NBER UCCSI 250ML} => {BAUTURA ENERGIZANTA CU GUST DE TUTTI FRUTTI NBER 250ML}",0.000156639417611544,0.305135951661631,0.000513343041875455,192.326027057437,101
"{LUMINARI AMFORA STICLA ANTIC CU CAPAC LA 152 60G} => {LUMANARI AMFORA STICLA ROTUNDA CU CAPAC LA 72}",0.000131825252445358,0.333333333333333,0.000395475757336075,97.7403365165984,85
"{DUNHILL EVOQUE BLUE} => {BERE PERONI NASTRO AZURO DOZA 500ML}",0.000299320867317108,0.608832807570978,0.000491630647355043,170.312855744952,193
"{DUNHILL EVOQUE BLUE} => {COCA COLA DOZA 330ML}",0.000111663743247833,0.227129337539432,0.000491630647355043,32.5954611484672,72
"{KUBETI CU GUST DE PUI 35G} => {KUBETI PIZZA 35G}",0.000102358431310514,0.415094339622642,0.000246590766338965,1205.63029066803,66
"{KUBETI PIZZA 35G} => {KUBETI CU GUST DE PUI 35G}",0.000102358431310514,0.297297297297297,0.000344296541680818,1205.63029066803,66
"{CHIPS DIN CARTOFI CU GUST DE PAPRIKA CSIKI CSIPSZ 20G} => {CHIPS DIN CARTOFI CU GUST DE SMANTANA SI CEAPA CSIKI CSIPSZ 20G}",0.000125621711153812,0.383886255924171,0.000327236803129066,850.60883373235,81
"{CHIPS DIN CARTOFI CU GUST DE SMANTANA SI CEAPA CSIKI CSIPSZ 20G} => {CHIPS DIN CARTOFI CU GUST DE PAPRIKA CSIKI CSIPSZ 20G}",0.000125621711153812,0.278350515463918,0.000451307628959992,850.60883373235,81
