"rules","support","confidence","coverage","lift","count"
"{BERE CIUCAS BRASOV 500ML STICLA} => {STICLA BERE 500ML DISTRIB/PRO SOFT}",0.000107672128580098,0.651851851851852,0.000165178833617196,2238.47021475257,88
"{STICLA BERE 500ML DISTRIB/PRO SOFT} => {BERE CIUCAS BRASOV 500ML STICLA}",0.000107672128580098,0.369747899159664,0.000291204165932539,2238.47021475257,88
"{STICLA BERE 400ML HEINEKEN} => {BERE HEINEKEN STICLA 400ML}",0.000110119222411464,1,0.000110119222411464,6644.68292682927,90
"{BERE HEINEKEN STICLA 400ML} => {STICLA BERE 400ML HEINEKEN}",0.000110119222411464,0.731707317073171,0.000150496270629001,6644.68292682927,90
"{BERE BLONDA BIRRA MORETTI STICLA 500ML} => {STICLA BERE 500ML AMIGO}",0.000118684050821245,0.801652892561983,0.000148049176797635,988.216745821024,97
"{STICLA BERE 500ML AMIGO} => {BERE BLONDA BIRRA MORETTI STICLA 500ML}",0.000118684050821245,0.14630467571644,0.000811211605097786,988.216745821024,97
"{BORCAN 370ML} => {CAPACE FILET MIC}",0.000104001487833049,0.395348837209302,0.000263062586871831,1302.8912228057,85
"{CAPACE FILET MIC} => {BORCAN 370ML}",0.000104001487833049,0.342741935483871,0.000303439635089368,1302.8912228057,85
"{SEMINTE CASTRAVETI CHARLOTTE KERTIMAG 2G} => {SEMINTE LEGUME GARDENSEED KERTIMAG}",0.000105225034748732,0.761061946902655,0.000138260801472172,241.183747559423,86
"{BERE TILTOTT CSIKI AFINE 500ML} => {STICLA BERE 500ML CSIKI}",0.000117460503905562,0.513368983957219,0.000228803273232709,429.012696433844,96
"{BERE CIUC BLONDA 500ML STICLA} => {STICLA BERE 500ML AMIGO}",0.00014193144221922,0.477366255144033,0.000297321900510953,588.46083086606,116
"{STICLA BERE 500ML AMIGO} => {BERE CIUC BLONDA 500ML STICLA}",0.00014193144221922,0.174962292609351,0.000811211605097786,588.46083086606,116
"{INGHETATA MILKA SMALLBITTES 8*10ML} => {INGHETATA OREO SMALLBITTES 8*10ML}",0.000102777940917367,0.451612903225806,0.000227579726317026,1716.75078769692,84
"{INGHETATA OREO SMALLBITTES 8*10ML} => {INGHETATA MILKA SMALLBITTES 8*10ML}",0.000102777940917367,0.390697674418605,0.000263062586871831,1716.75078769692,84
"{CHESTERFIELD SILVER CROWN RCB 100} => {WINSTON SILVER}",0.000104001487833049,0.283333333333333,0.00036706407470488,194.594285714286,85
"{PIURE DE MERE,MORCOVI,PIERSICI,BANANE,MARACUJA TOPJOY 120G} => {PIURE DE MERE,MORCOVI,BANANE,ZMEURA,CAPSUNI TOPJOY 120G}",0.000106448581664415,0.47027027027027,0.000226356179401343,1311.77478092427,87
"{PIURE DE MERE,MORCOVI,BANANE,ZMEURA,CAPSUNI TOPJOY 120G} => {PIURE DE MERE,MORCOVI,PIERSICI,BANANE,MARACUJA TOPJOY 120G}",0.000106448581664415,0.296928327645051,0.0003584992462951,1311.77478092427,87
"{BUDINCA CU GUST CIOCOLATA FARA GLUTEN HAAS 44G} => {BUDINCA CU GUST VANILIE FARA GLUTEN HAAS 40G}",0.000113789863158513,0.53448275862069,0.000212897163328831,1230.50879067508,93
"{BUDINCA CU GUST VANILIE FARA GLUTEN HAAS 40G} => {BUDINCA CU GUST CIOCOLATA FARA GLUTEN HAAS 44G}",0.000113789863158513,0.261971830985915,0.000434359155067442,1230.50879067508,93
"{KENT CORE BLACK 94 S} => {_BANANE}",0.000104001487833049,0.245664739884393,0.000423347232826295,3.25942872156745,85
"{BERE TILTOTT CSIKI KREM SOR 4.5% 500ML} => {STICLA BERE 500ML CSIKI}",0.000129695973062391,0.310850439882698,0.000417229498247881,259.771800730439,106
"{STICLA BERE 500ML CSIKI} => {BERE TILTOTT CSIKI KREM SOR 4.5% 500ML}",0.000129695973062391,0.10838445807771,0.00119662888353791,259.771800730439,106
"{BAUT.RAC.CU GUST DE MULTIVITAMINE AMIGO 200ML} => {BAUT.RAC.CU GUST DE FRUCTE DE PADURE AMIGO 200ML}",0.000106448581664415,0.34251968503937,0.000310780916583465,689.507311586052,87
"{BAUT.RAC.CU GUST DE FRUCTE DE PADURE AMIGO 200ML} => {BAUT.RAC.CU GUST DE MULTIVITAMINE AMIGO 200ML}",0.000106448581664415,0.214285714285714,0.000496760047767272,689.507311586052,87
"{DR.OETKER VOPSEA PT.OUA VERDE 10 OUA CARMIN 5ML} => {DR.OETKER VOPSEA PT.OUA ROSU 10 OUA CARMIN 5ML}",0.000110119222411464,0.46875,0.000234921007811124,1589.65767634855,90
"{DR.OETKER VOPSEA PT.OUA ROSU 10 OUA CARMIN 5ML} => {DR.OETKER VOPSEA PT.OUA VERDE 10 OUA CARMIN 5ML}",0.000110119222411464,0.37344398340249,0.000294874806679587,1589.65767634855,90
"{COLORANT ALIMENTAR PORTOCALIU MAXCOLOR 30ML} => {COLORANT ALIMENTAR ALBASTRU MAXCOLOR 30ML}",0.000108895675495781,0.454081632653061,0.000239815195473855,1461.09882693235,89
"{COLORANT ALIMENTAR ALBASTRU MAXCOLOR 30ML} => {COLORANT ALIMENTAR PORTOCALIU MAXCOLOR 30ML}",0.000108895675495781,0.350393700787402,0.000310780916583466,1461.09882693235,89
"{COLORANT ALIMENTAR PORTOCALIU MAXCOLOR 30ML} => {COLORANT ALIMENTAR VERDE MAXCOLOR 30ML}",0.000144378536050586,0.602040816326531,0.000239815195473855,1451.46180242008,118
"{COLORANT ALIMENTAR VERDE MAXCOLOR 30ML} => {COLORANT ALIMENTAR PORTOCALIU MAXCOLOR 30ML}",0.000144378536050586,0.348082595870207,0.000414782404416515,1451.46180242008,118
"{RULOURI DIN PORUMB FARA GLUTEN CU CREMA DE LAPTE ALASKA 18G} => {RULOURI FARA GLUTEN CU CREMA DE ALUNE ALASKA 18G}",0.000116236956989879,0.363984674329502,0.000319345744993246,1043.80076628352,95
"{RULOURI FARA GLUTEN CU CREMA DE ALUNE ALASKA 18G} => {RULOURI DIN PORUMB FARA GLUTEN CU CREMA DE LAPTE ALASKA 18G}",0.000116236956989879,0.333333333333333,0.000348710870969636,1043.80076628352,95
"{RULOURI DIN PORUMB FARA GLUTEN CU CREMA DE LAPTE ALASKA 18G} => {RULOURI FARA GLUTEN CU CREMA DE CACAO ALASKA 18G}",0.000127248879231025,0.398467432950192,0.000319345744993246,1030.58809835589,104
"{RULOURI FARA GLUTEN CU CREMA DE CACAO ALASKA 18G} => {RULOURI DIN PORUMB FARA GLUTEN CU CREMA DE LAPTE ALASKA 18G}",0.000127248879231025,0.329113924050633,0.000386640825355807,1030.58809835589,104
"{CHEFIR FARA LACTOZA MIZO 150G} => {IAURT FARA LACTOZA NATUR MIZO 150G}",0.000166402380532879,0.47887323943662,0.000347487324053954,473.254151267946,136
"{IAURT FARA LACTOZA NATUR MIZO 150G} => {CHEFIR FARA LACTOZA MIZO 150G}",0.000166402380532879,0.164449818621524,0.00101187329926979,473.254151267946,136
"{CHEFIR FARA LACTOZA MIZO 150G} => {SMANTANA FARA LACTOZA 20% MIZO 150G}",0.000102777940917367,0.295774647887324,0.000347487324053954,213.736018231404,84
"{BERE 6% SZEKELY SOR 500ML} => {STICLA BERE 500ML CSIKI}",0.00014193144221922,0.306068601583113,0.000463724281043832,255.775709406413,116
"{STICLA BERE 500ML CSIKI} => {BERE 6% SZEKELY SOR 500ML}",0.00014193144221922,0.118609406952965,0.00119662888353791,255.775709406413,116
"{BERE 6% SZEKELY SOR 500ML} => {BERE TILTOTT IGAZI SOR 6% 500ML}",0.000104001487833049,0.224274406332454,0.000463724281043832,107.317666977687,85
"{COLORANT ALIMENTAR ROSU ZMEURA MAXCOLOR 30ML} => {COLORANT ALIMENTAR GALBEN MAXCOLOR 30ML}",0.000102777940917367,0.358974358974359,0.000286309978269807,965.093117408907,84
"{COLORANT ALIMENTAR GALBEN MAXCOLOR 30ML} => {COLORANT ALIMENTAR ROSU ZMEURA MAXCOLOR 30ML}",0.000102777940917367,0.276315789473684,0.000371958262367612,965.093117408907,84
"{COLORANT ALIMENTAR ROSU ZMEURA MAXCOLOR 30ML} => {COLORANT ALIMENTAR VERDE MAXCOLOR 30ML}",0.000146825629881952,0.512820512820513,0.000286309978269807,1236.36033582936,120
"{COLORANT ALIMENTAR VERDE MAXCOLOR 30ML} => {COLORANT ALIMENTAR ROSU ZMEURA MAXCOLOR 30ML}",0.000146825629881952,0.353982300884956,0.000414782404416515,1236.36033582936,120
"{COLORANT ALIMENTAR ROSU CAPSUNI MAXCOLOR 30ML} => {COLORANT ALIMENTAR ALBASTRU MAXCOLOR 30ML}",0.000104001487833049,0.345528455284553,0.000300992541258002,1111.80718263876,85
"{COLORANT ALIMENTAR ALBASTRU MAXCOLOR 30ML} => {COLORANT ALIMENTAR ROSU CAPSUNI MAXCOLOR 30ML}",0.000104001487833049,0.334645669291339,0.000310780916583465,1111.80718263876,85
"{COLORANT ALIMENTAR ROSU CAPSUNI MAXCOLOR 30ML} => {COLORANT ALIMENTAR GALBEN MAXCOLOR 30ML}",0.000104001487833049,0.345528455284553,0.000300992541258002,928.944159178434,85
"{COLORANT ALIMENTAR GALBEN MAXCOLOR 30ML} => {COLORANT ALIMENTAR ROSU CAPSUNI MAXCOLOR 30ML}",0.000104001487833049,0.279605263157895,0.000371958262367612,928.944159178434,85
"{COLORANT ALIMENTAR ROSU CAPSUNI MAXCOLOR 30ML} => {COLORANT ALIMENTAR VERDE MAXCOLOR 30ML}",0.000149272723713318,0.495934959349593,0.000300992541258002,1195.65091013742,122
"{COLORANT ALIMENTAR VERDE MAXCOLOR 30ML} => {COLORANT ALIMENTAR ROSU CAPSUNI MAXCOLOR 30ML}",0.000149272723713318,0.359882005899705,0.000414782404416515,1195.65091013742,122
"{DENIS ICE TEA CU GUST DE PERE 1.5L} => {_BANANE}",0.000104001487833049,0.230978260869565,0.00045026526497132,3.06457156973461,85
"{HEETS BRONZE LABEL} => {HEETS SIENNA CAPS}",0.000148049176797635,0.233140655105973,0.000635020849239443,279.801651770178,121
"{HEETS SIENNA CAPS} => {HEETS BRONZE LABEL}",0.000148049176797635,0.177679882525697,0.000833235449580079,279.801651770178,121
"{CERBONA TERCI DE OVAZ CU MANGO 50G} => {CERBONA TERCI DE OVAZ CU PRUNE 50G}",0.000107672128580098,0.372881355932203,0.000288757072101173,917.93506228303,88
"{CERBONA TERCI DE OVAZ CU PRUNE 50G} => {CERBONA TERCI DE OVAZ CU MANGO 50G}",0.000107672128580098,0.265060240963855,0.000406217576006734,917.93506228303,88
"{CERBONA TERCI DE OVAZ CU MANGO 50G} => {CERBONA TERCI DE OVAZ CU CAISE 50G}",0.000156614005207416,0.542372881355932,0.000288757072101173,874.317921973724,128
"{CERBONA TERCI DE OVAZ CU CAISE 50G} => {CERBONA TERCI DE OVAZ CU MANGO 50G}",0.000156614005207416,0.252465483234714,0.000620338286251248,874.317921973724,128
"{BAUT.RAC.CU GUST DE AFINE AMIGO 200ML} => {BAUT.RAC.CU GUST DE FRUCTE DE PADURE AMIGO 200ML}",0.000118684050821245,0.327702702702703,0.000362169887042149,659.680069231793,97
"{BAUT.RAC.CU GUST DE FRUCTE DE PADURE AMIGO 200ML} => {BAUT.RAC.CU GUST DE AFINE AMIGO 200ML}",0.000118684050821245,0.238916256157635,0.000496760047767272,659.680069231793,97
"{NAPOLITANE GLAZURATE CU CIOCOLATA AMARA VITORLAS U&U 30G} => {NAPOLITANE GLAZURATE CU CIOCOLATA LAPTE VITORLAS U&U 30G}",0.000111342769327147,0.283489096573209,0.000392758559934222,663.881102214605,91
